EventName,Lap,Driver,GapToLeader_Secs,Event
,14.0,PIA,0.0,Italian Grand Prix
,14.0,NOR,8.177,Italian Grand Prix
,14.0,SAI,7.099,Italian Grand Prix
,14.0,HAM,9.684,Italian Grand Prix
,14.0,VER,10.379,Italian Grand Prix
,14.0,RUS,46.072,Italian Grand Prix
,14.0,PER,12.247,Italian Grand Prix
,14.0,ALB,21.864,Italian Grand Prix
,14.0,MAG,29.814,Italian Grand Prix
,14.0,ALO,46.854,Italian Grand Prix
,14.0,COL,34.202,Italian Grand Prix
,14.0,RIC,57.127,Italian Grand Prix
,14.0,OCO,27.305,Italian Grand Prix
,14.0,GAS,50.557,Italian Grand Prix
,14.0,BOT,35.002,Italian Grand Prix
,14.0,HUL,61.905,Italian Grand Prix
,14.0,ZHO,37.728,Italian Grand Prix
,14.0,STR,29.693,Italian Grand Prix
,15.0,LEC,8.439,Italian Grand Prix
,15.0,PIA,0.0,Italian Grand Prix
,15.0,NOR,26.851,Italian Grand Prix
,15.0,SAI,7.116,Italian Grand Prix
,15.0,HAM,14.883,Italian Grand Prix
,15.0,VER,10.959,Italian Grand Prix
,15.0,RUS,45.466,Italian Grand Prix
,15.0,PER,12.624,Italian Grand Prix
,15.0,ALB,23.161,Italian Grand Prix
,15.0,MAG,51.671,Italian Grand Prix
,15.0,ALO,46.358,Italian Grand Prix
,15.0,COL,35.708,Italian Grand Prix
,15.0,RIC,57.533,Italian Grand Prix
,15.0,OCO,28.816,Italian Grand Prix
,15.0,GAS,50.92,Italian Grand Prix
,15.0,BOT,36.626,Italian Grand Prix
,15.0,HUL,62.601,Italian Grand Prix
,15.0,ZHO,44.61,Italian Grand Prix
,15.0,STR,31.513,Italian Grand Prix
,16.0,LEC,23.388,Italian Grand Prix
,16.0,PIA,0.0,Italian Grand Prix
,16.0,NOR,21.066,Italian Grand Prix
,16.0,SAI,2.518,Italian Grand Prix
,16.0,HAM,30.608,Italian Grand Prix
,16.0,VER,6.264,Italian Grand Prix
,16.0,RUS,40.219,Italian Grand Prix
,16.0,PER,8.119,Italian Grand Prix
,16.0,ALB,19.676,Italian Grand Prix
,16.0,MAG,47.376,Italian Grand Prix
,16.0,ALO,41.033,Italian Grand Prix
,16.0,COL,36.962,Italian Grand Prix
,16.0,RIC,52.992,Italian Grand Prix
,16.0,OCO,25.571,Italian Grand Prix
,16.0,GAS,46.518,Italian Grand Prix
,16.0,BOT,33.256,Italian Grand Prix
,16.0,HUL,57.679,Italian Grand Prix
,16.0,ZHO,63.799,Italian Grand Prix
,16.0,STR,28.167,Italian Grand Prix
,17.0,LEC,19.733,Italian Grand Prix
,17.0,PIA,16.325,Italian Grand Prix
,17.0,NOR,18.726,Italian Grand Prix
,17.0,SAI,0.0,Italian Grand Prix
,17.0,HAM,27.526,Italian Grand Prix
,17.0,VER,3.679,Italian Grand Prix
,17.0,RUS,36.84,Italian Grand Prix
,17.0,PER,5.638,Italian Grand Prix
,17.0,ALB,23.187,Italian Grand Prix
,17.0,MAG,44.22,Italian Grand Prix
,17.0,ALO,37.682,Italian Grand Prix
,17.0,COL,55.386,Italian Grand Prix
,17.0,RIC,50.095,Italian Grand Prix
,17.0,OCO,23.648,Italian Grand Prix
,17.0,GAS,43.758,Italian Grand Prix
,17.0,BOT,31.727,Italian Grand Prix
,17.0,HUL,55.873,Italian Grand Prix
,17.0,ZHO,60.966,Italian Grand Prix
,17.0,STR,26.826,Italian Grand Prix
,18.0,LEC,17.93,Italian Grand Prix
,18.0,PIA,14.675,Italian Grand Prix
,18.0,NOR,16.968,Italian Grand Prix
,18.0,SAI,0.0,Italian Grand Prix
,18.0,HAM,26.679,Italian Grand Prix
,18.0,VER,3.47,Italian Grand Prix
,18.0,RUS,35.683,Italian Grand Prix
,18.0,PER,5.408,Italian Grand Prix
,18.0,ALB,43.542,Italian Grand Prix
,18.0,MAG,45.075,Italian Grand Prix
,18.0,ALO,36.886,Italian Grand Prix
,18.0,COL,54.193,Italian Grand Prix
,18.0,RIC,49.479,Italian Grand Prix
,18.0,OCO,24.204,Italian Grand Prix
,18.0,GAS,44.262,Italian Grand Prix
,18.0,BOT,32.408,Italian Grand Prix
,18.0,HUL,55.66,Italian Grand Prix
,18.0,ZHO,60.533,Italian Grand Prix
,18.0,STR,28.672,Italian Grand Prix
,19.0,LEC,13.126,Italian Grand Prix
,19.0,PIA,10.27,Italian Grand Prix
,19.0,NOR,12.113,Italian Grand Prix
,19.0,SAI,1.381,Italian Grand Prix
,19.0,HAM,22.321,Italian Grand Prix
,19.0,VER,0.0,Italian Grand Prix
,19.0,RUS,31.382,Italian Grand Prix
,19.0,PER,2.084,Italian Grand Prix
,19.0,ALB,39.789,Italian Grand Prix
,19.0,MAG,41.177,Italian Grand Prix
,19.0,ALO,33.193,Italian Grand Prix
,19.0,COL,50.114,Italian Grand Prix
,19.0,RIC,45.369,Italian Grand Prix
,19.0,OCO,21.371,Italian Grand Prix
,19.0,GAS,40.658,Italian Grand Prix
,19.0,BOT,29.857,Italian Grand Prix
,19.0,HUL,51.979,Italian Grand Prix
,19.0,ZHO,57.303,Italian Grand Prix
,19.0,STR,30.986,Italian Grand Prix
,20.0,LEC,11.393,Italian Grand Prix
,20.0,PIA,8.697,Italian Grand Prix
,20.0,NOR,10.436,Italian Grand Prix
,20.0,SAI,20.633,Italian Grand Prix
,20.0,HAM,21.402,Italian Grand Prix
,20.0,VER,0.0,Italian Grand Prix
,20.0,RUS,31.327,Italian Grand Prix
,20.0,PER,2.636,Italian Grand Prix
,20.0,ALB,39.304,Italian Grand Prix
,20.0,MAG,40.772,Italian Grand Prix
,20.0,ALO,33.31,Italian Grand Prix
,20.0,COL,49.703,Italian Grand Prix
,20.0,RIC,44.563,Italian Grand Prix
,20.0,OCO,23.138,Italian Grand Prix
,20.0,GAS,40.157,Italian Grand Prix
,20.0,BOT,31.101,Italian Grand Prix
,20.0,HUL,52.533,Italian Grand Prix
,20.0,ZHO,57.332,Italian Grand Prix
,20.0,STR,51.092,Italian Grand Prix
,21.0,LEC,9.892,Italian Grand Prix
,21.0,PIA,7.219,Italian Grand Prix
,21.0,NOR,8.808,Italian Grand Prix
,21.0,SAI,19.751,Italian Grand Prix
,21.0,HAM,20.936,Italian Grand Prix
,21.0,VER,0.0,Italian Grand Prix
,21.0,RUS,30.572,Italian Grand Prix
,21.0,PER,3.119,Italian Grand Prix
,21.0,ALB,38.783,Italian Grand Prix
,21.0,MAG,40.184,Italian Grand Prix
,21.0,ALO,33.226,Italian Grand Prix
,21.0,COL,49.106,Italian Grand Prix
,21.0,RIC,44.173,Italian Grand Prix
,21.0,OCO,24.207,Italian Grand Prix
,21.0,GAS,39.654,Italian Grand Prix
,21.0,BOT,32.95,Italian Grand Prix
,21.0,HUL,52.887,Italian Grand Prix
,21.0,ZHO,57.694,Italian Grand Prix
,21.0,STR,50.432,Italian Grand Prix
,22.0,LEC,4.832,Italian Grand Prix
,22.0,PIA,2.038,Italian Grand Prix
,22.0,NOR,3.632,Italian Grand Prix
,22.0,SAI,15.149,Italian Grand Prix
,22.0,HAM,16.721,Italian Grand Prix
,22.0,VER,0.84,Italian Grand Prix
,22.0,RUS,26.455,Italian Grand Prix
,22.0,PER,0.0,Italian Grand Prix
,22.0,ALB,35.008,Italian Grand Prix
,22.0,MAG,36.427,Italian Grand Prix
,22.0,ALO,29.849,Italian Grand Prix
,22.0,COL,45.13,Italian Grand Prix
,22.0,RIC,40.425,Italian Grand Prix
,22.0,OCO,21.706,Italian Grand Prix
,22.0,GAS,35.931,Italian Grand Prix
,22.0,BOT,31.526,Italian Grand Prix
,22.0,HUL,49.624,Italian Grand Prix
,22.0,ZHO,54.742,Italian Grand Prix
,22.0,STR,46.325,Italian Grand Prix
,23.0,LEC,2.998,Italian Grand Prix
,23.0,PIA,0.0,Italian Grand Prix
,23.0,NOR,1.515,Italian Grand Prix
,23.0,SAI,14.008,Italian Grand Prix
,23.0,HAM,15.155,Italian Grand Prix
,23.0,VER,22.981,Italian Grand Prix
,23.0,RUS,25.381,Italian Grand Prix
,23.0,PER,4.171,Italian Grand Prix
,23.0,ALB,34.442,Italian Grand Prix
,23.0,MAG,35.786,Italian Grand Prix
,23.0,ALO,29.168,Italian Grand Prix
,23.0,COL,44.081,Italian Grand Prix
,23.0,RIC,39.575,Italian Grand Prix
,23.0,OCO,22.209,Italian Grand Prix
,23.0,GAS,36.394,Italian Grand Prix
,23.0,BOT,32.771,Italian Grand Prix
,23.0,HUL,49.558,Italian Grand Prix
,23.0,ZHO,55.105,Italian Grand Prix
,23.0,STR,45.286,Italian Grand Prix
,24.0,LEC,3.323,Italian Grand Prix
,24.0,PIA,0.0,Italian Grand Prix
,24.0,NOR,1.8010000000000002,Italian Grand Prix
,24.0,SAI,14.375,Italian Grand Prix
,24.0,HAM,15.658,Italian Grand Prix
,24.0,VER,23.211,Italian Grand Prix
,24.0,RUS,26.687,Italian Grand Prix
,24.0,PER,25.873,Italian Grand Prix
,24.0,ALB,36.323,Italian Grand Prix
,24.0,MAG,37.602,Italian Grand Prix
,24.0,ALO,30.441,Italian Grand Prix
,24.0,COL,45.401,Italian Grand Prix
,24.0,RIC,41.191,Italian Grand Prix
,24.0,OCO,25.664,Italian Grand Prix
,24.0,GAS,38.961,Italian Grand Prix
,24.0,BOT,35.998,Italian Grand Prix
,24.0,HUL,51.851,Italian Grand Prix
,24.0,ZHO,57.831,Italian Grand Prix
,24.0,STR,46.739,Italian Grand Prix
,25.0,LEC,3.683,Italian Grand Prix
,25.0,PIA,0.0,Italian Grand Prix
,25.0,NOR,1.892,Italian Grand Prix
,25.0,SAI,14.832,Italian Grand Prix
,25.0,HAM,16.232,Italian Grand Prix
,25.0,VER,23.782,Italian Grand Prix
,25.0,RUS,28.631,Italian Grand Prix
,25.0,PER,26.752,Italian Grand Prix
,25.0,ALB,37.8,Italian Grand Prix
,25.0,MAG,39.876,Italian Grand Prix
,25.0,ALO,31.715,Italian Grand Prix
,25.0,COL,47.087,Italian Grand Prix
,25.0,RIC,43.008,Italian Grand Prix
,25.0,OCO,29.953,Italian Grand Prix
,25.0,GAS,41.719,Italian Grand Prix
,25.0,BOT,39.631,Italian Grand Prix
,25.0,HUL,54.337,Italian Grand Prix
,25.0,ZHO,60.184,Italian Grand Prix
,25.0,STR,48.252,Italian Grand Prix
,26.0,LEC,3.871,Italian Grand Prix
,26.0,PIA,0.0,Italian Grand Prix
,26.0,NOR,2.228,Italian Grand Prix
,26.0,SAI,15.202,Italian Grand Prix
,26.0,HAM,16.772,Italian Grand Prix
,26.0,VER,24.267,Italian Grand Prix
,26.0,RUS,29.073,Italian Grand Prix
,26.0,PER,27.594,Italian Grand Prix
,26.0,ALB,39.732,Italian Grand Prix
,26.0,MAG,41.942,Italian Grand Prix
,26.0,ALO,33.519,Italian Grand Prix
,26.0,COL,48.593,Italian Grand Prix
,26.0,RIC,44.781,Italian Grand Prix
,26.0,OCO,33.203,Italian Grand Prix
,26.0,GAS,44.328,Italian Grand Prix
,26.0,BOT,43.383,Italian Grand Prix
,26.0,HUL,56.71,Italian Grand Prix
,26.0,ZHO,62.6,Italian Grand Prix
,26.0,STR,49.61,Italian Grand Prix
,27.0,LEC,4.317,Italian Grand Prix
,27.0,PIA,0.0,Italian Grand Prix
,27.0,NOR,2.407,Italian Grand Prix
,27.0,SAI,15.617,Italian Grand Prix
,27.0,HAM,17.179,Italian Grand Prix
,27.0,VER,24.703,Italian Grand Prix
,27.0,RUS,29.717,Italian Grand Prix
,27.0,PER,28.29,Italian Grand Prix
,27.0,ALB,41.593,Italian Grand Prix
,27.0,MAG,43.494,Italian Grand Prix
,27.0,ALO,35.322,Italian Grand Prix
,27.0,COL,50.002,Italian Grand Prix
,27.0,RIC,47.288,Italian Grand Prix
,27.0,OCO,36.84,Italian Grand Prix
,27.0,GAS,48.431,Italian Grand Prix
,27.0,BOT,46.604,Italian Grand Prix
,27.0,HUL,59.296,Italian Grand Prix
,27.0,ZHO,65.115,Italian Grand Prix
,27.0,STR,50.959,Italian Grand Prix
,28.0,LEC,4.433,Italian Grand Prix
,28.0,PIA,0.0,Italian Grand Prix
,28.0,NOR,2.306,Italian Grand Prix
,28.0,SAI,16.2,Italian Grand Prix
,28.0,HAM,17.651,Italian Grand Prix
,28.0,VER,25.044,Italian Grand Prix
,28.0,RUS,29.932,Italian Grand Prix
,28.0,PER,28.72,Italian Grand Prix
,28.0,ALB,43.218,Italian Grand Prix
,28.0,MAG,44.741,Italian Grand Prix
,28.0,ALO,36.879,Italian Grand Prix
,28.0,COL,51.839,Italian Grand Prix
,28.0,RIC,49.5,Italian Grand Prix
,28.0,OCO,39.685,Italian Grand Prix
,28.0,GAS,51.086,Italian Grand Prix
,28.0,BOT,49.24,Italian Grand Prix
,28.0,HUL,61.558,Italian Grand Prix
,28.0,ZHO,67.646,Italian Grand Prix
,28.0,STR,52.409,Italian Grand Prix
,29.0,LEC,4.596,Italian Grand Prix
,29.0,PIA,0.0,Italian Grand Prix
,29.0,NOR,2.54,Italian Grand Prix
,29.0,SAI,16.607,Italian Grand Prix
,29.0,HAM,18.092,Italian Grand Prix
,29.0,VER,25.43,Italian Grand Prix
,29.0,RUS,30.382,Italian Grand Prix
,29.0,PER,29.508,Italian Grand Prix
,29.0,ALB,45.023,Italian Grand Prix
,29.0,MAG,46.474,Italian Grand Prix
,29.0,ALO,38.824,Italian Grand Prix
,29.0,COL,54.407,Italian Grand Prix
,29.0,RIC,51.269,Italian Grand Prix
,29.0,OCO,42.718,Italian Grand Prix
,29.0,GAS,54.099,Italian Grand Prix
,29.0,BOT,53.001,Italian Grand Prix
,29.0,HUL,64.062,Italian Grand Prix
,29.0,ZHO,70.095,Italian Grand Prix
,29.0,STR,54.74,Italian Grand Prix
,30.0,LEC,4.987,Italian Grand Prix
,30.0,PIA,0.0,Italian Grand Prix
,30.0,NOR,3.186,Italian Grand Prix
,30.0,SAI,17.223,Italian Grand Prix
,30.0,HAM,18.569,Italian Grand Prix
,30.0,VER,26.004,Italian Grand Prix
,30.0,RUS,30.591,Italian Grand Prix
,30.0,PER,30.014,Italian Grand Prix
,30.0,ALB,46.809,Italian Grand Prix
,30.0,MAG,48.079,Italian Grand Prix
,30.0,ALO,40.895,Italian Grand Prix
,30.0,COL,56.851,Italian Grand Prix
,30.0,RIC,53.271,Italian Grand Prix
,30.0,OCO,45.775,Italian Grand Prix
,30.0,GAS,62.135,Italian Grand Prix
,30.0,BOT,56.055,Italian Grand Prix
,30.0,HUL,66.722,Italian Grand Prix
,30.0,ZHO,72.618,Italian Grand Prix
,30.0,STR,58.149,Italian Grand Prix
,31.0,LEC,5.738,Italian Grand Prix
,31.0,PIA,0.0,Italian Grand Prix
,31.0,NOR,4.905,Italian Grand Prix
,31.0,SAI,17.332,Italian Grand Prix
,31.0,HAM,18.708,Italian Grand Prix
,31.0,VER,26.207,Italian Grand Prix
,31.0,RUS,32.701,Italian Grand Prix
,31.0,PER,31.879,Italian Grand Prix
,31.0,ALB,48.817,Italian Grand Prix
,31.0,MAG,49.316,Italian Grand Prix
,31.0,ALO,42.802,Italian Grand Prix
,31.0,COL,59.216,Italian Grand Prix
,31.0,RIC,54.925,Italian Grand Prix
,31.0,OCO,53.311,Italian Grand Prix
,31.0,GAS,84.671,Italian Grand Prix
,31.0,BOT,58.838,Italian Grand Prix
,31.0,HUL,68.643,Italian Grand Prix
,31.0,ZHO,74.875,Italian Grand Prix
,31.0,STR,59.677,Italian Grand Prix
,32.0,LEC,5.532,Italian Grand Prix
,32.0,PIA,0.0,Italian Grand Prix
,32.0,NOR,8.839,Italian Grand Prix
,32.0,SAI,17.206,Italian Grand Prix
,32.0,HAM,18.556,Italian Grand Prix
,32.0,VER,26.217,Italian Grand Prix
,32.0,RUS,32.763,Italian Grand Prix
,32.0,PER,32.224,Italian Grand Prix
,32.0,ALB,49.749,Italian Grand Prix
,32.0,MAG,50.244,Italian Grand Prix
,32.0,ALO,44.421,Italian Grand Prix
,32.0,COL,61.169,Italian Grand Prix
,32.0,RIC,56.135,Italian Grand Prix
,32.0,OCO,74.541,Italian Grand Prix
,32.0,GAS,85.614,Italian Grand Prix
,32.0,BOT,63.217,Italian Grand Prix
,32.0,HUL,75.066,Italian Grand Prix
,32.0,ZHO,76.751,Italian Grand Prix
,32.0,STR,61.773,Italian Grand Prix
,33.0,LEC,5.61,Italian Grand Prix
,33.0,PIA,0.0,Italian Grand Prix
,33.0,NOR,29.764,Italian Grand Prix
,33.0,SAI,17.47,Italian Grand Prix
,33.0,HAM,18.805,Italian Grand Prix
,33.0,VER,26.69,Italian Grand Prix
,33.0,RUS,37.879,Italian Grand Prix
,33.0,PER,32.549,Italian Grand Prix
,33.0,ALB,52.883,Italian Grand Prix
,33.0,MAG,51.949,Italian Grand Prix
,33.0,ALO,46.562,Italian Grand Prix
,33.0,COL,62.889,Italian Grand Prix
,33.0,RIC,57.649,Italian Grand Prix
,33.0,OCO,76.045,Italian Grand Prix
,33.0,GAS,86.718,Italian Grand Prix
,33.0,BOT,70.993,Italian Grand Prix
,33.0,HUL,108.472,Italian Grand Prix
,33.0,ZHO,79.054,Italian Grand Prix
,33.0,STR,63.572,Italian Grand Prix
,34.0,LEC,5.584,Italian Grand Prix
,34.0,PIA,0.0,Italian Grand Prix
,34.0,NOR,29.145,Italian Grand Prix
,34.0,SAI,17.299,Italian Grand Prix
,34.0,HAM,18.88,Italian Grand Prix
,34.0,VER,26.81,Italian Grand Prix
,34.0,RUS,59.286,Italian Grand Prix
,34.0,PER,32.704,Italian Grand Prix
,34.0,ALB,54.997,Italian Grand Prix
,34.0,MAG,53.195,Italian Grand Prix
,34.0,ALO,48.189,Italian Grand Prix
,34.0,COL,64.354,Italian Grand Prix
,34.0,RIC,58.97,Italian Grand Prix
,34.0,OCO,77.554,Italian Grand Prix
,34.0,GAS,87.645,Italian Grand Prix
,34.0,BOT,92.999,Italian Grand Prix
,34.0,HUL,108.603,Italian Grand Prix
,34.0,ZHO,81.085,Italian Grand Prix
,34.0,STR,64.972,Italian Grand Prix
,35.0,LEC,5.856,Italian Grand Prix
,35.0,PIA,0.0,Italian Grand Prix
,35.0,NOR,28.873,Italian Grand Prix
,35.0,SAI,17.224,Italian Grand Prix
,35.0,HAM,18.849,Italian Grand Prix
,35.0,VER,26.99,Italian Grand Prix
,35.0,RUS,58.821,Italian Grand Prix
,35.0,PER,37.55,Italian Grand Prix
,35.0,ALB,56.582,Italian Grand Prix
,35.0,MAG,53.956,Italian Grand Prix
,35.0,ALO,54.579,Italian Grand Prix
,35.0,COL,65.743,Italian Grand Prix
,35.0,RIC,61.149,Italian Grand Prix
,35.0,OCO,79.164,Italian Grand Prix
,35.0,GAS,89.058,Italian Grand Prix
,35.0,BOT,94.926,Italian Grand Prix
,35.0,HUL,108.955,Italian Grand Prix
,35.0,ZHO,83.196,Italian Grand Prix
,35.0,STR,66.426,Italian Grand Prix
,36.0,LEC,5.824,Italian Grand Prix
,36.0,PIA,0.0,Italian Grand Prix
,36.0,NOR,28.241,Italian Grand Prix
,36.0,SAI,16.748,Italian Grand Prix
,36.0,HAM,18.704,Italian Grand Prix
,36.0,VER,26.803,Italian Grand Prix
,36.0,RUS,58.408,Italian Grand Prix
,36.0,PER,57.878,Italian Grand Prix
,36.0,ALB,57.584,Italian Grand Prix
,36.0,MAG,54.486,Italian Grand Prix
,36.0,ALO,74.985,Italian Grand Prix
,36.0,COL,66.837,Italian Grand Prix
,36.0,RIC,62.484,Italian Grand Prix
,36.0,OCO,80.36,Italian Grand Prix
,36.0,GAS,90.903,Italian Grand Prix
,36.0,BOT,96.294,Italian Grand Prix
,36.0,HUL,108.981,Italian Grand Prix
,36.0,ZHO,86.056,Italian Grand Prix
,36.0,STR,72.014,Italian Grand Prix
,37.0,LEC,5.683,Italian Grand Prix
,37.0,PIA,0.0,Italian Grand Prix
,37.0,NOR,27.728,Italian Grand Prix
,37.0,SAI,16.347,Italian Grand Prix
,37.0,HAM,23.362,Italian Grand Prix
,37.0,VER,26.597,Italian Grand Prix
,37.0,RUS,57.875,Italian Grand Prix
,37.0,PER,57.478,Italian Grand Prix
,37.0,ALB,59.775,Italian Grand Prix
,37.0,MAG,54.745,Italian Grand Prix
,37.0,ALO,74.997,Italian Grand Prix
,37.0,COL,68.491,Italian Grand Prix
,37.0,RIC,63.888,Italian Grand Prix
,37.0,OCO,81.282,Italian Grand Prix
,37.0,GAS,91.598,Italian Grand Prix
,37.0,BOT,97.816,Italian Grand Prix
,37.0,HUL,113.099,Italian Grand Prix
,37.0,ZHO,87.57,Italian Grand Prix
,37.0,STR,92.098,Italian Grand Prix
,38.0,LEC,1.182,Italian Grand Prix
,38.0,PIA,0.0,Italian Grand Prix
,38.0,NOR,22.736,Italian Grand Prix
,38.0,SAI,11.773,Italian Grand Prix
,38.0,HAM,37.663,Italian Grand Prix
,38.0,VER,21.899,Italian Grand Prix
,38.0,RUS,54.916,Italian Grand Prix
,38.0,PER,55.596,Italian Grand Prix
,38.0,ALB,56.864,Italian Grand Prix
,38.0,MAG,51.423,Italian Grand Prix
,38.0,ALO,70.719,Italian Grand Prix
,38.0,COL,65.56,Italian Grand Prix
,38.0,RIC,61.051,Italian Grand Prix
,38.0,OCO,78.002,Italian Grand Prix
,38.0,GAS,88.702,Italian Grand Prix
,38.0,BOT,96.395,Italian Grand Prix
,38.0,HUL,108.854,Italian Grand Prix
,38.0,ZHO,86.097,Italian Grand Prix
,38.0,STR,87.59,Italian Grand Prix
,39.0,LEC,0.0,Italian Grand Prix
,39.0,PIA,18.538,Italian Grand Prix
,39.0,NOR,20.897,Italian Grand Prix
,39.0,SAI,10.682,Italian Grand Prix
,39.0,HAM,35.731,Italian Grand Prix
,39.0,VER,20.5,Italian Grand Prix
,39.0,RUS,53.158,Italian Grand Prix
,39.0,PER,54.403,Italian Grand Prix
,39.0,ALB,56.935,Italian Grand Prix
,39.0,MAG,50.986,Italian Grand Prix
,39.0,ALO,69.589,Italian Grand Prix
,39.0,COL,65.788,Italian Grand Prix
,39.0,RIC,61.184,Italian Grand Prix
,39.0,OCO,78.369,Italian Grand Prix
,39.0,GAS,88.393,Italian Grand Prix
,39.0,BOT,96.576,Italian Grand Prix
,39.0,HUL,107.973,Italian Grand Prix
,39.0,ZHO,86.781,Italian Grand Prix
,39.0,STR,87.12,Italian Grand Prix
,40.0,LEC,0.0,Italian Grand Prix
,40.0,PIA,17.112,Italian Grand Prix
,40.0,NOR,21.369,Italian Grand Prix
,40.0,SAI,10.795,Italian Grand Prix
,40.0,HAM,35.053,Italian Grand Prix
,40.0,VER,21.147,Italian Grand Prix
,40.0,RUS,52.354,Italian Grand Prix
,40.0,PER,54.106,Italian Grand Prix
,40.0,ALB,57.797,Italian Grand Prix
,40.0,MAG,51.578,Italian Grand Prix
,40.0,ALO,69.582,Italian Grand Prix
,40.0,COL,67.245,Italian Grand Prix
,40.0,RIC,62.519,Italian Grand Prix
,40.0,OCO,79.89,Italian Grand Prix
,40.0,GAS,89.807,Italian Grand Prix
,40.0,BOT,98.046,Italian Grand Prix
,40.0,HUL,107.904,Italian Grand Prix
,40.0,ZHO,88.911,Italian Grand Prix
,40.0,STR,89.207,Italian Grand Prix
,41.0,LEC,0.0,Italian Grand Prix
,41.0,PIA,15.567,Italian Grand Prix
,41.0,NOR,19.992,Italian Grand Prix
,41.0,SAI,10.521,Italian Grand Prix
,41.0,HAM,34.369,Italian Grand Prix
,41.0,VER,26.274,Italian Grand Prix
,41.0,RUS,52.782,Italian Grand Prix
,41.0,PER,53.762,Italian Grand Prix
,41.0,ALB,58.558,Italian Grand Prix
,41.0,MAG,52.592,Italian Grand Prix
,41.0,ALO,69.793,Italian Grand Prix
,41.0,COL,68.435,Italian Grand Prix
,41.0,RIC,63.853,Italian Grand Prix
,41.0,OCO,81.339,Italian Grand Prix
,41.0,GAS,91.968,Italian Grand Prix
,41.0,BOT,100.745,Italian Grand Prix
,41.0,HUL,107.742,Italian Grand Prix
,41.0,ZHO,91.737,Italian Grand Prix
,41.0,STR,89.298,Italian Grand Prix
,42.0,LEC,0.0,Italian Grand Prix
,42.0,PIA,14.228,Italian Grand Prix
,42.0,NOR,19.0,Italian Grand Prix
,42.0,SAI,10.689,Italian Grand Prix
,42.0,HAM,33.219,Italian Grand Prix
,42.0,VER,46.694,Italian Grand Prix
,42.0,RUS,51.911,Italian Grand Prix
,42.0,PER,54.0,Italian Grand Prix
,42.0,ALB,59.762,Italian Grand Prix
,42.0,MAG,53.55,Italian Grand Prix
,42.0,ALO,69.76,Italian Grand Prix
,42.0,COL,69.385,Italian Grand Prix
,42.0,RIC,65.137,Italian Grand Prix
,42.0,OCO,82.788,Italian Grand Prix
,42.0,GAS,92.903,Italian Grand Prix
,42.0,BOT,103.111,Italian Grand Prix
,42.0,HUL,107.696,Italian Grand Prix
,42.0,ZHO,95.707,Italian Grand Prix
,42.0,STR,89.451,Italian Grand Prix
,43.0,LEC,0.0,Italian Grand Prix
,43.0,PIA,12.453,Italian Grand Prix
,43.0,NOR,17.383,Italian Grand Prix
,43.0,SAI,10.615,Italian Grand Prix
,43.0,HAM,31.748,Italian Grand Prix
,43.0,VER,44.572,Italian Grand Prix
,43.0,RUS,50.983,Italian Grand Prix
,43.0,PER,54.67,Italian Grand Prix
,43.0,ALB,60.564,Italian Grand Prix
,43.0,MAG,54.288,Italian Grand Prix
,43.0,ALO,69.574,Italian Grand Prix
,43.0,COL,71.497,Italian Grand Prix
,43.0,RIC,66.449,Italian Grand Prix
,43.0,OCO,85.032,Italian Grand Prix
,43.0,GAS,94.178,Italian Grand Prix
,43.0,BOT,103.881,Italian Grand Prix
,43.0,HUL,107.42,Italian Grand Prix
,43.0,ZHO,98.756,Italian Grand Prix
,43.0,STR,89.394,Italian Grand Prix
,44.0,LEC,0.0,Italian Grand Prix
,44.0,PIA,11.651,Italian Grand Prix
,44.0,NOR,16.356,Italian Grand Prix
,44.0,SAI,11.116,Italian Grand Prix
,44.0,HAM,30.454,Italian Grand Prix
,44.0,VER,44.187,Italian Grand Prix
,44.0,RUS,50.476,Italian Grand Prix
,44.0,PER,54.857,Italian Grand Prix
,44.0,ALB,61.812,Italian Grand Prix
,44.0,MAG,56.063,Italian Grand Prix
,44.0,ALO,69.673,Italian Grand Prix
,44.0,COL,73.228,Italian Grand Prix
,44.0,RIC,67.795,Italian Grand Prix
,44.0,OCO,86.271,Italian Grand Prix
,44.0,GAS,96.923,Italian Grand Prix
,44.0,BOT,105.243,Italian Grand Prix
,44.0,HUL,107.265,Italian Grand Prix
,44.0,ZHO,102.244,Italian Grand Prix
,44.0,STR,89.618,Italian Grand Prix
,45.0,LEC,0.0,Italian Grand Prix
,45.0,PIA,11.595,Italian Grand Prix
,45.0,NOR,15.023,Italian Grand Prix
,45.0,SAI,12.498,Italian Grand Prix
,45.0,HAM,28.899,Italian Grand Prix
,45.0,VER,43.819,Italian Grand Prix
,45.0,RUS,49.43,Italian Grand Prix
,45.0,PER,54.159,Italian Grand Prix
,45.0,ALB,62.65,Italian Grand Prix
,45.0,MAG,56.604,Italian Grand Prix
,45.0,ALO,69.426,Italian Grand Prix
,45.0,COL,74.309,Italian Grand Prix
,45.0,RIC,69.127,Italian Grand Prix
,45.0,OCO,87.127,Italian Grand Prix
,45.0,GAS,98.617,Italian Grand Prix
,45.0,BOT,106.1,Italian Grand Prix
,45.0,HUL,107.341,Italian Grand Prix
,45.0,ZHO,104.145,Italian Grand Prix
,45.0,STR,89.314,Italian Grand Prix
,46.0,LEC,0.0,Italian Grand Prix
,46.0,PIA,10.535,Italian Grand Prix
,46.0,NOR,13.467,Italian Grand Prix
,46.0,SAI,12.902,Italian Grand Prix
